Data,Log_stopa_zwrotu,RV_21,Zamkniecie
2020-03-03,-0.0285105302619053,,3003.37
2020-03-04,0.0413363509406416,,3130.12
2020-03-05,-0.0345107256246965,,3023.94
2020-03-06,-0.01720100245462,,2972.37
2020-03-09,-0.0790103948482666,,2746.56
2020-03-10,0.0482150805358002,,2882.23
2020-03-11,-0.0501028568374107,,2741.38
2020-03-12,-0.0999448518460074,,2480.64
2020-03-13,0.0888083564407466,,2711.02
2020-03-16,-0.1276521411564732,,2386.13
2020-03-17,0.0582262866907417,,2529.19
2020-03-18,-0.0532223362214245,,2398.1
2020-03-19,0.0046968462774209,,2409.39
2020-03-20,-0.0443276347431585,,2304.92
2020-03-23,-0.0297314912572599,,2237.4
2020-03-24,0.0896831569482164,,2447.33
2020-03-25,0.011468998674479,,2475.56
2020-03-26,0.0605438287516677,,2630.07
2020-03-27,-0.0342678080226294,,2541.47
2020-03-30,0.0329666162214555,,2626.65
2020-03-31,-0.0161423819730624,0.9471137525825212,2584.59
2020-04-01,-0.0451463287271522,0.9532737008355407,2470.5
2020-04-02,0.0225726957036229,0.9428744457472428,2526.9
2020-04-03,-0.0152528602319536,0.9389684957912536,2488.65
2020-04-06,0.067968230567686,0.9755515044872426,2663.68
2020-04-07,-0.0016043316629523,0.937905131590954,2659.41
2020-04-08,0.0334893452446899,0.9294118266967528,2749.98
2020-04-09,0.0143834386982263,0.9142882519832192,2789.82
2020-04-13,-0.0101559925073492,0.8394266408112251,2761.63
2020-04-14,0.0301144965504564,0.7887834440939087,2846.06
2020-04-15,-0.0222767506790123,0.6405505639182852,2783.36
2020-04-16,0.0057998589924373,0.6132287411063645,2799.55
2020-04-17,0.0264409290791854,0.5793539814286359,2874.56
2020-04-20,-0.0180427940997903,0.5866087164200758,2823.16
2020-04-21,-0.0311551677797954,0.5735611792518145,2736.56
2020-04-22,0.0226713010621011,0.5584521837283659,2799.31
2020-04-23,-0.0005395641810268,0.4794830134931184,2797.8
2020-04-24,0.0138221114617196,0.4798672554950505,2836.74
2020-04-27,0.0146068715244491,0.4393360133330805,2878.48
2020-04-28,-0.0052561394601198,0.4182358601394571,2863.39
2020-04-29,0.0262366632072492,0.4133242561053047,2939.51
2020-04-30,-0.0092551165252656,0.409480692939966,2912.43
2020-05-01,-0.0284602206868288,0.38683429535635,2830.71
2020-05-04,0.0042408122145938,0.3824131588830626,2842.74
2020-05-05,0.008999952189538,0.3748979242570163,2868.44
2020-05-06,-0.0070038733986003,0.3039141888702613,2848.42
2020-05-07,0.0114389486640535,0.3046776620018467,2881.19
2020-05-08,0.0167307580625505,0.289251445159512,2929.8
2020-05-11,0.0001331060293877,0.2863934306211004,2930.19
2020-05-12,-0.0207134265987915,0.2944190968527929,2870.12
2020-05-13,-0.0176169557941065,0.2828541571509808,2820.0
2020-05-14,0.0114589178040714,0.2740395520052199,2852.5
2020-05-15,0.0039186922544353,0.2737162520550008,2863.7
2020-05-18,0.0310152214733568,0.2794552174243156,2953.91
2020-05-19,-0.0105397574194257,0.2740695648137509,2922.94
2020-05-20,0.0165139344178615,0.2509380591474976,2971.61
2020-05-21,-0.0078039354726231,0.244371129613718,2948.51
2020-05-22,0.0023509655202508,0.2441272055864544,2955.45
2020-05-26,0.0122142619717501,0.2432587902313534,2991.77
2020-05-27,0.0147184926162966,0.2433288891801355,3036.13
2020-05-28,-0.0021101714760443,0.2423008849885877,3029.73
2020-05-29,0.0048007678588045,0.2269439611436018,3044.31
2020-06-01,0.003744242117017,0.2235018396831361,3055.73
2020-06-02,0.0081772787020234,0.1940946994454445,3080.82
2020-06-03,0.0135566554756818,0.1968838091494305,3122.87
2020-06-04,-0.0033743829350457,0.197964210335108,3112.35
2020-06-05,0.0258740656015529,0.207698496252555,3193.93
2020-06-08,0.011969668235859,0.2078992984732243,3232.39
2020-06-09,-0.007829755338198,0.2085558770110433,3207.18
2020-06-10,-0.0053272433765708,0.2107788920108154,3190.14
2020-06-11,-0.0607527591986928,0.2977399494097995,3002.1
2020-06-12,0.0129762998685664,0.2909435525969436,3041.31
2020-06-15,0.0082778514234303,0.2900679269992147,3066.59
2020-06-16,0.0187848846526729,0.2949041400370201,3124.74
2020-06-17,-0.0036067962213368,0.2791362184346159,3113.49
2020-06-18,0.0005940120550401,0.2752170960909073,3115.34
2020-06-19,-0.0056654822009647,0.2722393426068974,3097.74
2020-06-22,0.0064740556904391,0.2702600031281087,3117.86
2020-06-23,0.0042981911703125,0.2703161774285081,3131.29
2020-06-24,-0.0261952787327544,0.2856846713285513,3050.33
2020-06-25,0.0108998501734092,0.2836603351817768,3083.76
2020-06-26,-0.0245252173351294,0.2968215637030383,3009.05
2020-06-29,0.0145789075390698,0.3008549542672168,3053.24
2020-06-30,0.0152923336376814,0.3052262008217807,3100.29
2020-07-01,0.0050095420996641,0.3044432832667988,3115.86
2020-07-02,0.0045310018326532,0.3011682885872652,3130.01
2020-07-06,0.0157569431658263,0.3056389676580338,3179.72
2020-07-07,-0.0108775088169872,0.2942868732334596,3145.32
2020-07-08,0.0077970264812917,0.2923666962927617,3169.94
2020-07-09,-0.0056596254512879,0.2918174352948117,3152.05
2020-07-10,0.0104118130009864,0.2938445101637675,3185.04
2020-07-13,-0.0094066236664834,0.1986728881966675,3155.22
2020-07-14,0.0133172851894461,0.1989056551118202,3197.52
2020-07-15,0.0090410448847842,0.199207884738989,3226.56
2020-07-16,-0.0034119183131618,0.1909007965079854,3215.57
2020-07-17,0.0028445899031588,0.1900903939507695,3224.73
