Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-11-02,2411.73,2421.09,2388.14,2407.53,30287273.0
2021-11-03,2411.54,2428.52,2370.99,2380.11,23049938.0
2021-11-04,2386.85,2441.93,2386.85,2438.8,28526219.0
2021-11-05,2439.09,2443.77,2419.57,2439.16,23566941.0
2021-11-08,2444.16,2449.64,2417.29,2423.92,19323862.0
2021-11-09,2420.42,2423.89,2393.2,2395.05,24497918.0
2021-11-10,2393.48,2407.83,2355.75,2366.59,25126969.0
2021-11-12,2372.28,2390.77,2358.23,2358.23,28816948.0
2021-11-15,2358.49,2384.74,2335.04,2335.04,27794225.0
2021-11-16,2336.33,2350.13,2333.66,2340.03,22247198.0
2021-11-17,2346.41,2354.67,2312.13,2317.49,22134015.0
2021-11-18,2316.9,2316.9,2258.9,2271.31,28223399.0
2021-11-19,2271.91,2286.37,2221.68,2248.18,34661095.0
2021-11-22,2251.08,2262.74,2237.64,2247.82,25598302.0
2021-11-23,2245.04,2268.99,2223.71,2261.15,24009689.0
2021-11-24,2268.15,2275.74,2230.01,2239.75,20339805.0
2021-11-25,2244.79,2247.36,2218.45,2229.44,18898128.0
2021-11-26,2193.9,2193.9,2138.75,2143.13,39403548.0
2021-11-29,2148.59,2168.81,2120.23,2148.62,31737586.0
2021-11-30,2133.69,2199.73,2118.81,2194.37,72231286.0
2021-12-01,2205.85,2229.12,2193.19,2217.18,31391910.0
2021-12-02,2208.07,2208.07,2179.15,2201.86,28358291.0
2021-12-03,2209.95,2223.51,2176.74,2179.71,29597003.0
2021-12-06,2184.6,2199.87,2175.93,2190.67,20254665.0
2021-12-07,2201.86,2237.32,2201.86,2231.12,32334634.0
2021-12-08,2234.64,2244.71,2214.4,2219.62,24245574.0
2021-12-09,2214.59,2237.73,2184.35,2212.81,27976068.0
2021-12-10,2212.19,2226.15,2203.22,2213.78,13692707.0
2021-12-13,2216.22,2244.59,2205.11,2214.38,23526300.0
2021-12-14,2217.45,2226.58,2197.46,2211.81,25761398.0
2021-12-15,2211.49,2211.49,2153.69,2161.04,25835534.0
2021-12-16,2177.87,2216.95,2177.87,2213.89,30877496.0
2021-12-17,2206.89,2208.54,2183.83,2194.56,62804298.0
2021-12-20,2168.37,2193.18,2144.3,2189.91,23432593.0
2021-12-21,2193.98,2206.73,2185.27,2185.47,18662942.0
2021-12-22,2190.04,2212.32,2186.67,2212.32,14594354.0
2021-12-23,2215.19,2228.64,2213.67,2225.8,18946170.0
2021-12-27,2226.82,2232.08,2210.9,2226.24,15662353.0
2021-12-28,2222.54,2252.43,2219.1,2252.43,23308065.0
2021-12-29,2245.28,2263.76,2242.8,2260.7,17264000.0
2021-12-30,2263.39,2266.92,2247.73,2266.92,16099938.0
2022-01-03,2272.18,2302.11,2272.18,2286.5,19199478.0
2022-01-04,2293.18,2301.76,2281.04,2300.68,22490984.0
2022-01-05,2296.7,2310.97,2283.63,2310.97,23373146.0
2022-01-07,2309.61,2314.16,2278.63,2311.93,29717898.0
2022-01-10,2311.34,2328.41,2289.59,2291.23,22612381.0
2022-01-11,2300.38,2345.44,2296.03,2344.45,30819446.0
2022-01-12,2350.99,2411.11,2350.99,2411.11,46032724.0
2022-01-13,2406.83,2429.03,2397.64,2407.62,36970690.0
2022-01-14,2402.92,2413.59,2370.11,2383.16,25178257.0
2022-01-17,2378.9,2387.33,2359.3,2365.29,21176576.0
2022-01-18,2361.68,2361.68,2317.23,2317.36,18960400.0
2022-01-19,2304.66,2337.74,2291.46,2316.94,49751038.0
2022-01-20,2321.6,2331.17,2299.73,2308.94,26137023.0
2022-01-21,2298.12,2298.12,2257.71,2273.81,26128033.0
2022-01-24,2270.73,2282.96,2153.81,2170.36,36076252.0
2022-01-25,2170.85,2214.87,2170.45,2199.6,30000323.0
2022-01-26,2204.53,2245.72,2204.53,2233.18,22167053.0
2022-01-27,2218.18,2241.77,2197.75,2234.33,23453415.0
2022-01-28,2232.26,2232.26,2167.61,2183.7,31306719.0
2022-01-31,2198.34,2218.58,2191.24,2209.62,30045742.0
2022-02-01,2219.99,2238.58,2210.41,2224.28,17504732.0
2022-02-02,2229.44,2262.18,2221.3,2252.92,29148730.0
2022-02-03,2249.4,2250.75,2225.26,2235.15,34103265.0
2022-02-04,2239.14,2242.69,2174.57,2174.57,25596861.0
2022-02-07,2181.87,2201.4,2149.25,2171.62,22236994.0
2022-02-08,2176.0,2215.12,2171.41,2215.12,24286851.0
2022-02-09,2220.47,2236.48,2216.91,2235.93,25305849.0
2022-02-10,2235.91,2244.73,2201.11,2213.21,17315981.0
2022-02-11,2203.02,2203.52,2172.72,2203.13,17730754.0
2022-02-14,2154.92,2172.61,2119.71,2161.79,27764279.0
2022-02-15,2170.43,2222.01,2170.43,2209.7,22095447.0
2022-02-16,2224.29,2246.54,2201.69,2212.73,22236495.0
2022-02-17,2215.9,2218.3,2168.46,2175.61,22293179.0
2022-02-18,2172.08,2188.88,2143.28,2143.28,17809904.0
2022-02-21,2149.19,2162.8,2059.49,2069.53,21359833.0
2022-02-22,2038.58,2106.97,2010.54,2101.31,37638697.0
2022-02-23,2110.35,2129.52,2038.99,2038.99,28617300.0
2022-02-24,1929.14,1929.14,1781.02,1817.45,78798629.0
2022-02-25,1850.34,1993.78,1850.34,1970.78,51008657.0
2022-02-28,1937.89,2010.06,1890.33,1999.88,77832182.0
