Data,Log_stopa_zwrotu,RV_21,Zamkniecie
2016-01-05,-0.0069013156132128,,1792.01
2016-01-07,-0.0263197636638289,,1745.46
2016-01-08,-0.011709924620117,,1725.14
2016-01-11,-0.0124588945196149,,1703.78
2016-01-12,0.0270578619590432,,1750.51
2016-01-13,0.0124725218128083,,1772.48
2016-01-14,0.0025243432085033,,1776.96
2016-01-15,-0.0239715564334127,,1734.87
2016-01-18,-0.0326030827507952,,1679.22
2016-01-19,0.0078891426865728,,1692.52
2016-01-20,-0.0106621266716511,,1674.57
2016-01-21,0.0055026669495905,,1683.81
2016-01-22,0.0254540967349335,,1727.22
2016-01-25,0.001388551616861,,1729.62
2016-01-26,-0.0094453763230263,,1713.36
2016-01-27,0.0089943084990671,,1728.84
2016-01-28,0.015240391073106,,1755.39
2016-01-29,0.0140627494277463,,1780.25
2016-02-01,-0.0015234179218641,,1777.54
2016-02-02,-0.0261614496162458,,1731.64
2016-02-03,0.0042873014222913,0.2670715668915737,1739.08
2016-02-04,0.0281049075999392,0.2854711323902448,1788.65
2016-02-05,0.0012403899319656,0.2690559177083582,1790.87
2016-02-08,-0.0118858439418903,0.2691631329211676,1769.71
2016-02-09,-0.0012778615089706,0.2647570483381933,1767.45
2016-02-10,-0.0036616789390858,0.248649701026476,1760.99
2016-02-11,-0.0011704812809313,0.244683213712139,1758.93
2016-02-12,0.0037452589700712,0.2449013527237481,1765.53
2016-02-15,0.0126355624110589,0.2328677216820556,1787.98
2016-02-16,-0.0022676952865968,0.198113705320451,1783.93
2016-02-17,0.0352581208565697,0.2273593195533622,1847.95
2016-02-18,0.0031390923497137,0.220940471724161,1853.76
2016-02-19,-0.0068745162230946,0.2246032721654682,1841.06
2016-02-22,0.0100898231948399,0.2122973446851601,1859.73
2016-02-23,-0.0079737188571983,0.2159278533894141,1844.96
2016-02-24,-0.0145171016408041,0.2203033996819962,1818.37
2016-02-25,0.0108300160954794,0.2210408704033049,1838.17
2016-02-26,0.0034756765032772,0.2164886372661473,1844.57
2016-02-29,-0.0111704376591654,0.2169475657850489,1824.08
2016-03-01,0.0005425921238033,0.2167437505666572,1825.07
2016-03-02,4.383297445787761e-05,0.1926456141948702,1825.15
2016-03-03,0.028092493731232,0.2120898420763891,1877.15
2016-03-04,-0.0019409923281735,0.193105948671412,1873.51
2016-03-07,0.0116214971304656,0.1957809443738926,1895.41
2016-03-08,-0.01003216346258,0.1941391049628275,1876.49
2016-03-09,0.0011184849424918,0.1936834008433219,1878.59
2016-03-10,0.0046310393714489,0.1922665353082546,1887.31
2016-03-11,0.0124061009106934,0.1940340258134531,1910.87
2016-03-14,0.0015478341260552,0.1942118147058618,1913.83
2016-03-15,-0.0040576927904371,0.1932937867867152,1906.08
2016-03-16,-0.0002046293461362,0.1927104486085669,1905.69
2016-03-17,0.0200115771725807,0.1660968613145276,1944.21
2016-03-18,0.0090933456110338,0.1676955486021729,1961.97
2016-03-21,-0.0047718886851073,0.1663353502632092,1952.63
2016-03-22,0.0052865449341261,0.1645057233039047,1962.98
2016-03-23,-0.0140412044750452,0.1706355804878121,1935.61
2016-03-24,0.0002996022544235,0.1596173247384981,1936.19
2016-03-29,0.0090745424169052,0.1586437103737486,1953.84
2016-03-30,0.0233155129957361,0.1737126079458446,1999.93
2016-03-31,-0.0011206669140306,0.1660839027120102,1997.69
2016-04-01,-0.0123146512214454,0.175483552782166,1973.24
2016-04-04,0.0065161947806585,0.1752086089278596,1986.14
2016-04-05,-0.0266853930769051,0.1829836368517792,1933.84
2016-04-06,-0.0073960419459528,0.1852071540258621,1919.59
2016-04-07,-0.0075771209305032,0.1834720061094893,1905.1
2016-04-08,0.0074885564307436,0.1811326850399523,1919.42
2016-04-11,-0.0027128281158839,0.1816072844909765,1914.22
2016-04-12,-0.0034014172210378,0.1816566773280841,1907.72
2016-04-13,0.0190240623456985,0.1884364452109249,1944.36
2016-04-14,0.0037935319394905,0.1887050222628948,1951.75
2016-04-15,-0.0060642064710372,0.189500167712418,1939.95
2016-04-18,0.0032884863242473,0.1896441197965485,1946.34
2016-04-19,0.0094601311981742,0.1795748496185869,1964.84
2016-04-20,-0.0009980345659525,0.1768742873540591,1962.88
2016-04-21,-0.0063885571182096,0.1775138966069502,1950.38
2016-04-22,-0.0037756150682052,0.1768526196586194,1943.03
2016-04-25,-0.0091460347969815,0.1728939218501171,1925.34
2016-04-26,-0.0046802404203503,0.1735526015803195,1916.35
2016-04-27,-0.0125341968580276,0.1746860752955412,1892.48
2016-04-28,0.0029020244824989,0.1507983742984643,1897.98
2016-04-29,-0.0007062631070832,0.1508526641838887,1896.64
2016-05-02,0.001622607274213,0.147073089808303,1899.72
2016-05-04,-0.0183114145220628,0.1543349131728404,1865.25
2016-05-05,-0.0148748610804609,0.1357972433387095,1837.71
2016-05-06,0.0081292007981699,0.1392465483485867,1852.71
2016-05-09,-0.0023019820170907,0.1376254143485145,1848.45
2016-05-10,-0.012674316688974,0.1388664625012657,1825.17
2016-05-11,-0.0039251365862452,0.1389646016518875,1818.02
2016-05-12,-0.0010621583724482,0.1390002005136186,1816.09
2016-05-13,-0.0003910262285226,0.1157146684423873,1815.38
2016-05-16,0.0209319855571428,0.1412961737756799,1853.78
2016-05-17,-0.0039348424405766,0.1408020154504395,1846.5
2016-05-18,-0.002526883356503,0.1393003357463997,1841.84
2016-05-19,-0.0230339641506812,0.1489184024851677,1799.9
2016-05-20,0.0035937348037648,0.1509878922014609,1806.38
2016-05-23,0.00694556421458,0.1552859705358338,1818.97
