Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-02-29,1836.93,1837.34,1811.86,1824.08,29883602.0
2016-03-01,1826.93,1830.34,1796.24,1825.07,23048721.0
2016-03-02,1830.28,1841.9,1807.12,1825.15,23430629.0
2016-03-03,1828.14,1877.15,1823.13,1877.15,34229092.0
2016-03-04,1877.6,1882.83,1859.5,1873.51,32702184.0
2016-03-07,1874.03,1895.41,1868.64,1895.41,30467024.0
2016-03-08,1887.19,1895.33,1868.78,1876.49,26705895.0
2016-03-09,1875.09,1879.48,1864.88,1878.59,24337555.0
2016-03-10,1876.34,1907.36,1873.47,1887.31,31157423.0
2016-03-11,1892.86,1917.7,1892.86,1910.87,22296727.0
2016-03-14,1917.09,1928.37,1902.88,1913.83,26634087.0
2016-03-15,1909.88,1915.57,1899.85,1906.08,23379104.0
2016-03-16,1909.6,1916.39,1891.13,1905.69,38327611.0
2016-03-17,1907.65,1951.48,1907.65,1944.21,41311318.0
2016-03-18,1944.75,1962.89,1939.05,1961.97,62647362.0
2016-03-21,1951.9,1957.67,1939.5,1952.63,29443472.0
2016-03-22,1948.94,1962.98,1932.53,1962.98,31455371.0
2016-03-23,1959.07,1969.36,1926.23,1935.61,28894904.0
2016-03-24,1933.12,1936.19,1912.07,1936.19,20956964.0
2016-03-29,1939.41,1959.9,1939.41,1953.84,23640886.0
2016-03-30,1962.38,1999.93,1962.28,1999.93,27564463.0
2016-03-31,1982.94,1997.69,1976.64,1997.69,34092958.0
2016-04-01,1985.37,1986.04,1959.62,1973.24,21802963.0
2016-04-04,1970.39,1988.78,1962.47,1986.14,14421926.0
2016-04-05,1976.23,1976.23,1933.84,1933.84,28318298.0
2016-04-06,1939.74,1943.44,1911.1,1919.59,22714383.0
2016-04-07,1928.52,1936.31,1892.25,1905.1,24307733.0
2016-04-08,1911.93,1920.37,1901.55,1919.42,18462986.0
2016-04-11,1919.03,1932.79,1907.85,1914.22,13902684.0
2016-04-12,1915.38,1917.61,1891.76,1907.72,13635001.0
2016-04-13,1918.51,1947.49,1918.51,1944.36,23013624.0
2016-04-14,1941.15,1954.76,1935.69,1951.75,20929065.0
2016-04-15,1952.47,1952.8,1928.14,1939.95,16926921.0
2016-04-18,1932.52,1946.34,1919.54,1946.34,18247628.0
