Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-10-24,75425.98,76419.52,75425.98,76350.2,314633312
2017-10-25,76350.2,76882.57,75404.32,76671.13,305252096
2017-10-26,76671.13,77060.71,75813.16,75896.35,299082912
2017-10-27,75898.23,76616.98,75600.64,75975.71,354064512
2017-10-30,75972.7,75972.7,74305.16,74800.34,392945792
2017-10-31,74798.19,75141.8,74144.96,74308.49,365540288
2017-11-01,74310.26,75199.27,73822.81,73823.74,378261184
2017-11-03,73833.88,74254.03,73093.65,73915.42,452255008
2017-11-06,73911.36,74444.87,73829.83,74310.79,339938688
2017-11-07,74305.9,74305.9,72386.12,72414.88,504014112
2017-11-08,72467.63,74480.52,72467.63,74363.13,351411200
2017-11-09,74363.02,74363.02,72795.37,72930.69,340599712
2017-11-10,72932.44,73018.6,71919.66,72165.64,323715104
2017-11-13,72166.52,72735.4,71775.76,72475.17,289358688
2017-11-14,72442.33,72837.8,70824.91,70826.59,448716416
2017-11-16,70827.38,72895.77,70827.38,72511.79,344422112
2017-11-17,72512.13,73632.2,72389.59,73437.28,283465504
2017-11-21,73438.97,75073.29,73438.97,74594.62,364908288
2017-11-22,74611.04,75019.16,74241.63,74518.79,351614688
2017-11-23,74518.79,74577.82,73851.41,74486.58,160488496
2017-11-24,74503.01,74542.32,74093.2,74157.38,258791808
2017-11-27,74157.15,74157.15,73158.98,74058.91,289774016
2017-11-28,74059.95,74988.55,74056.4,74139.72,312877504
2017-11-29,74145.67,74514.86,72700.45,72700.45,376001792
2017-11-30,72700.45,72700.45,71215.19,71970.99,552687680
2017-12-01,71955.27,72472.18,71487.73,72264.45,310097888
2017-12-04,72266.11,73748.68,72266.11,73090.17,313776512
2017-12-05,73090.17,74166.01,72318.6,74113.35,300913792
2017-12-06,72534.52,73418.14,71906.41,73268.35,319520512
2017-12-07,73267.88,73267.88,71356.4,72487.45,336167616
2017-12-08,72489.15,73425.31,72489.15,72731.84,318103104
2017-12-11,72774.97,73360.94,72497.52,72800.04,252595808
2017-12-12,72799.71,73813.53,71798.49,73813.53,304745984
2017-12-13,73827.21,74621.78,72568.73,72914.34,463368192
2017-12-14,72912.72,72912.72,71968.98,72428.93,359980096
2017-12-15,72428.32,73068.8,72277.15,72607.7,480355808
2017-12-18,72621.39,73518.58,72621.39,73115.45,330200896
2017-12-19,73121.62,73139.27,72346.58,72680.37,242426592
2017-12-20,72679.76,73491.52,72679.76,73367.03,228824608
2017-12-21,73367.03,75133.43,73265.41,75133.43,315092800
2017-12-22,75128.09,75227.01,74622.58,75186.53,196591104
2017-12-26,75186.53,75837.23,74923.89,75707.73,162859008
2017-12-27,75707.73,76292.7,75707.73,76072.54,184755104
2017-12-28,76077.05,76436.88,76077.05,76402.08,214735200
